,Доллар,Евро,Юань
2007-09-21 00:00:00+00:00,25.1258,35.2188,3.34297
2007-09-22 00:00:00+00:00,25.054,35.3186,3.33786
2007-09-23 00:00:00+00:00,25.054,35.3186,3.33786
2007-09-24 00:00:00+00:00,25.054,35.3186,3.33786
2007-09-25 00:00:00+00:00,25.0062,35.3088,3.33092
2007-09-26 00:00:00+00:00,25.0315,35.2193,3.33176
2007-09-27 00:00:00+00:00,24.9755,35.2954,3.3243
2007-09-28 00:00:00+00:00,24.9619,35.3261,3.32161
2007-09-29 00:00:00+00:00,24.9493,35.3457,3.31949
2007-09-30 00:00:00+00:00,24.9493,35.3457,3.31949
2007-10-01 00:00:00+00:00,24.9493,35.3457,3.31949
2007-10-02 00:00:00+00:00,24.8784,35.4443,3.31381
2007-10-03 00:00:00+00:00,24.9093,35.3712,3.31792
2007-10-04 00:00:00+00:00,24.9297,35.3428,3.32064
2007-10-05 00:00:00+00:00,25.0111,35.2531,3.33148
2007-10-06 00:00:00+00:00,24.9814,35.2837,3.327530000000001
2007-10-07 00:00:00+00:00,24.9814,35.2837,3.327530000000001
2007-10-08 00:00:00+00:00,24.9814,35.2837,3.327530000000001
2007-10-09 00:00:00+00:00,24.98,35.2693,3.32885
2007-10-10 00:00:00+00:00,25.0597,35.1788,3.332630000000001
2007-10-11 00:00:00+00:00,24.9842,35.2652,3.32502
2007-10-12 00:00:00+00:00,24.9199,35.3414,3.31956
2007-10-13 00:00:00+00:00,24.9216,35.3363,3.32022
2007-10-14 00:00:00+00:00,24.9216,35.3363,3.32022
2007-10-15 00:00:00+00:00,24.9216,35.3363,3.32022
2007-10-16 00:00:00+00:00,24.923,35.3383,3.31233
2007-10-17 00:00:00+00:00,24.9012,35.3746,3.31243
2007-10-18 00:00:00+00:00,24.9275,35.3372,3.31659
2007-10-19 00:00:00+00:00,24.8749,35.4194,3.30937
2007-10-20 00:00:00+00:00,24.8494,35.5346,3.30884
2007-10-21 00:00:00+00:00,24.8494,35.5346,3.30884
2007-10-22 00:00:00+00:00,24.8494,35.5346,3.30884
2007-10-23 00:00:00+00:00,24.8066,35.533,3.30213
2007-10-24 00:00:00+00:00,24.9225,35.3999,3.32012
2007-10-25 00:00:00+00:00,24.8912,35.4003,3.3214
2007-10-26 00:00:00+00:00,24.8508,35.4497,3.31986
2007-10-27 00:00:00+00:00,24.7722,35.558,3.30803
2007-10-28 00:00:00+00:00,24.7722,35.558,3.30803
2007-10-29 00:00:00+00:00,24.7722,35.558,3.30803
2007-10-30 00:00:00+00:00,24.6983,35.6248,3.30412
2007-10-31 00:00:00+00:00,24.7238,35.5874,3.30753
2007-11-01 00:00:00+00:00,24.6724,35.6492,3.3053
2007-11-02 00:00:00+00:00,24.6847,35.6768,3.3116
2007-11-03 00:00:00+00:00,24.6674,35.6888,3.30729
2007-11-04 00:00:00+00:00,24.6674,35.6888,3.30729
2007-11-05 00:00:00+00:00,24.6674,35.6888,3.30729
2007-11-06 00:00:00+00:00,24.6674,35.6888,3.30729
2007-11-07 00:00:00+00:00,24.6232,35.7455,3.302470000000001
2007-11-08 00:00:00+00:00,24.5123,35.8517,3.29329
2007-11-09 00:00:00+00:00,24.483,35.8798,3.29795
2007-11-10 00:00:00+00:00,24.4458,35.9304,3.29792
2007-11-11 00:00:00+00:00,24.4458,35.9304,3.29792
2007-11-12 00:00:00+00:00,24.4458,35.9304,3.29792
2007-11-13 00:00:00+00:00,24.4946,35.8674,3.30405
2007-11-14 00:00:00+00:00,24.5286,35.8461,3.30214
2007-11-15 00:00:00+00:00,24.4917,35.8926,3.2919
2007-11-16 00:00:00+00:00,24.462,35.9053,3.29344
2007-11-17 00:00:00+00:00,24.5153,35.8365,3.301720000000001
2007-11-18 00:00:00+00:00,24.5153,35.8365,3.301720000000001
2007-11-19 00:00:00+00:00,24.5153,35.8365,3.301720000000001
2007-11-20 00:00:00+00:00,24.4975,35.8619,3.29893
2007-11-21 00:00:00+00:00,24.4328,35.9724,3.28995
2007-11-22 00:00:00+00:00,24.3391,36.0584,3.28241
2007-11-23 00:00:00+00:00,24.3174,36.0895,3.28104
2007-11-24 00:00:00+00:00,24.2649,36.1498,3.27944
2007-11-25 00:00:00+00:00,24.2649,36.1498,3.27944
2007-11-26 00:00:00+00:00,24.2649,36.1498,3.27944
2007-11-27 00:00:00+00:00,24.3104,36.0864,3.28563
2007-11-28 00:00:00+00:00,24.3111,36.0874,3.29049
2007-11-29 00:00:00+00:00,24.3622,36.0244,3.29375
2007-11-30 00:00:00+00:00,24.3506,36.0389,3.29842
2007-12-01 00:00:00+00:00,24.4171,36.0055,3.30756
2007-12-02 00:00:00+00:00,24.4171,36.0055,3.30756
2007-12-03 00:00:00+00:00,24.4171,36.0055,3.30756
2007-12-04 00:00:00+00:00,24.456,35.9136,3.302190000000001
2007-12-05 00:00:00+00:00,24.4733,35.8925,3.30631
2007-12-06 00:00:00+00:00,24.4236,35.9662,3.30607
2007-12-07 00:00:00+00:00,24.5506,35.7972,3.313170000000001
2007-12-08 00:00:00+00:00,24.5295,35.8327,3.313900000000001
2007-12-09 00:00:00+00:00,24.5295,35.8327,3.313900000000001
2007-12-10 00:00:00+00:00,24.5295,35.8327,3.313900000000001
2007-12-11 00:00:00+00:00,24.488,35.8798,3.312550000000001
2007-12-12 00:00:00+00:00,24.4174,35.9595,3.308140000000001
2007-12-13 00:00:00+00:00,24.4432,35.9242,3.314330000000001
2007-12-14 00:00:00+00:00,24.4286,35.9418,3.31348
2007-12-15 00:00:00+00:00,24.5092,35.8398,3.32486
2007-12-16 00:00:00+00:00,24.5092,35.8398,3.32486
2007-12-17 00:00:00+00:00,24.5092,35.8398,3.32486
2007-12-18 00:00:00+00:00,24.706,35.6038,3.34838
2007-12-19 00:00:00+00:00,24.7236,35.5822,3.34872
2007-12-20 00:00:00+00:00,24.7281,35.5813,3.34865
2007-12-21 00:00:00+00:00,24.7529,35.5501,3.35929
2007-12-22 00:00:00+00:00,24.7235,35.5796,3.35757
2007-12-23 00:00:00+00:00,24.7235,35.5796,3.35757
2007-12-24 00:00:00+00:00,24.7235,35.5796,3.35757
2007-12-25 00:00:00+00:00,24.7307,35.5677,3.35924
2007-12-26 00:00:00+00:00,24.7196,35.5839,3.367790000000001
2007-12-27 00:00:00+00:00,24.7019,35.6152,3.36928
2007-12-28 00:00:00+00:00,24.6387,35.7261,3.36603
2007-12-29 00:00:00+00:00,24.5398,35.941,3.35886
2007-12-30 00:00:00+00:00,24.5462,35.9332,3.36038
2007-12-31 00:00:00+00:00,24.5462,35.9332,3.36038
2008-01-01 00:00:00+00:00,24.5462,35.9332,3.36038
2008-01-02 00:00:00+00:00,24.5462,35.9332,3.36038
2008-01-03 00:00:00+00:00,24.5462,35.9332,3.36038
2008-01-04 00:00:00+00:00,24.5462,35.9332,3.36038
2008-01-05 00:00:00+00:00,24.5462,35.9332,3.36038
2008-01-06 00:00:00+00:00,24.5462,35.9332,3.36038
2008-01-07 00:00:00+00:00,24.5462,35.9332,3.36038
2008-01-08 00:00:00+00:00,24.5462,35.9332,3.36038
2008-01-09 00:00:00+00:00,24.5462,35.9332,3.36038
2008-01-10 00:00:00+00:00,24.4387,35.9762,3.3632
2008-01-11 00:00:00+00:00,24.4796,35.9214,3.36767
2008-01-12 00:00:00+00:00,24.3671,36.0389,3.35409
2008-01-13 00:00:00+00:00,24.3671,36.0389,3.35409
2008-01-14 00:00:00+00:00,24.3671,36.0389,3.35409
2008-01-15 00:00:00+00:00,24.2913,36.1212,3.34914
2008-01-16 00:00:00+00:00,24.2858,36.113,3.35203
2008-01-17 00:00:00+00:00,24.3367,36.0646,3.36361
2008-01-18 00:00:00+00:00,24.5043,35.862,3.38014
2008-01-19 00:00:00+00:00,24.5076,35.8669,3.38106
2008-01-20 00:00:00+00:00,24.5076,35.8669,3.38106
2008-01-21 00:00:00+00:00,24.5076,35.8669,3.38106
2008-01-22 00:00:00+00:00,24.6456,35.8298,3.40315
2008-01-23 00:00:00+00:00,24.8917,35.849,3.43856
2008-01-24 00:00:00+00:00,24.6325,35.9832,3.40557
2008-01-25 00:00:00+00:00,24.6349,35.9891,3.409340000000001
2008-01-26 00:00:00+00:00,24.4386,36.0714,3.3887
2008-01-27 00:00:00+00:00,24.4386,36.0714,3.3887
2008-01-28 00:00:00+00:00,24.4386,36.0714,3.3887
2008-01-29 00:00:00+00:00,24.5952,36.1033,3.41576
2008-01-30 00:00:00+00:00,24.475,36.1398,3.40143
2008-01-31 00:00:00+00:00,24.4764,36.1688,3.40163
2008-02-01 00:00:00+00:00,24.4262,36.29,3.40008
2008-02-02 00:00:00+00:00,24.4201,36.3225,3.39886
2008-02-03 00:00:00+00:00,24.4201,36.3225,3.39886
2008-02-04 00:00:00+00:00,24.4201,36.3225,3.39886
2008-02-05 00:00:00+00:00,24.4543,36.2731,3.40376
2008-02-06 00:00:00+00:00,24.5211,36.3059,3.412060000000001
2008-02-07 00:00:00+00:00,24.6706,36.098,3.43071
2008-02-08 00:00:00+00:00,24.6466,36.0259,3.427380000000001
2008-02-09 00:00:00+00:00,24.7813,35.8585,3.44611
2008-02-10 00:00:00+00:00,24.7813,35.8585,3.44611
2008-02-11 00:00:00+00:00,24.7813,35.8585,3.44611
2008-02-12 00:00:00+00:00,24.6715,35.9316,3.42969
2008-02-13 00:00:00+00:00,24.6537,35.8317,3.42817
2008-02-14 00:00:00+00:00,24.6655,35.9006,3.43043
2008-02-15 00:00:00+00:00,24.6392,35.9732,3.42711
2008-02-16 00:00:00+00:00,24.5861,36.0309,3.42215
2008-02-17 00:00:00+00:00,24.5861,36.0309,3.42215
2008-02-18 00:00:00+00:00,24.5861,36.0309,3.42215
2008-02-19 00:00:00+00:00,24.5767,36.0663,3.42939
2008-02-20 00:00:00+00:00,24.5206,36.0992,3.4273
2008-02-21 00:00:00+00:00,24.5486,36.1036,3.43169
2008-02-22 00:00:00+00:00,24.5299,36.1399,3.43196
2008-02-23 00:00:00+00:00,24.4663,36.2248,3.42402
2008-02-24 00:00:00+00:00,24.4663,36.2248,3.42402
2008-02-25 00:00:00+00:00,24.4663,36.2248,3.42402
2008-02-26 00:00:00+00:00,24.4663,36.2248,3.42402
2008-02-27 00:00:00+00:00,24.4558,36.1921,3.41776
2008-02-28 00:00:00+00:00,24.1966,36.3893,3.38532
2008-02-29 00:00:00+00:00,24.1159,36.4054,3.38825
2008-03-01 00:00:00+00:00,24.0023,36.5099,3.374430000000001
2008-03-02 00:00:00+00:00,24.0023,36.5099,3.374430000000001
2008-03-03 00:00:00+00:00,24.0023,36.5099,3.374430000000001
2008-03-04 00:00:00+00:00,24.0103,36.5125,3.377640000000001
2008-03-05 00:00:00+00:00,24.048,36.5169,3.38333
2008-03-06 00:00:00+00:00,24.0473,36.4918,3.38285
2008-03-07 00:00:00+00:00,23.9349,36.6204,3.36448
2008-03-08 00:00:00+00:00,23.8353,36.6921,3.35307
2008-03-09 00:00:00+00:00,23.8353,36.6921,3.35307
2008-03-10 00:00:00+00:00,23.8353,36.6921,3.35307
2008-03-11 00:00:00+00:00,23.8353,36.6921,3.35307
2008-03-12 00:00:00+00:00,23.8587,36.6446,3.35683
2008-03-13 00:00:00+00:00,23.8461,36.6538,3.355060000000001
2008-03-14 00:00:00+00:00,23.6924,36.8701,3.33672
2008-03-15 00:00:00+00:00,23.649,36.8995,3.33672
2008-03-16 00:00:00+00:00,23.649,36.8995,3.33672
2008-03-17 00:00:00+00:00,23.649,36.8995,3.33672
2008-03-18 00:00:00+00:00,23.5126,37.1123,3.31907
2008-03-19 00:00:00+00:00,23.5325,37.0825,3.321220000000001
2008-03-20 00:00:00+00:00,23.5581,37.0216,3.33354
2008-03-21 00:00:00+00:00,23.6781,36.8739,3.35631
2008-03-22 00:00:00+00:00,23.7773,36.7526,3.36946
2008-03-23 00:00:00+00:00,23.7773,36.7526,3.36946
2008-03-24 00:00:00+00:00,23.7773,36.7526,3.36946
2008-03-25 00:00:00+00:00,23.8351,36.6632,3.37847
2008-03-26 00:00:00+00:00,23.701,36.8527,3.3627
2008-03-27 00:00:00+00:00,23.6559,36.9103,3.366190000000001
2008-03-28 00:00:00+00:00,23.5171,37.0794,3.35097
2008-03-29 00:00:00+00:00,23.5156,37.0676,3.35291
2008-03-30 00:00:00+00:00,23.5156,37.0676,3.35291
2008-03-31 00:00:00+00:00,23.5156,37.0676,3.35291
2008-04-01 00:00:00+00:00,23.5027,37.0873,3.35044
2008-04-02 00:00:00+00:00,23.5799,36.9851,3.36183
2008-04-03 00:00:00+00:00,23.6706,36.8693,3.3715
2008-04-04 00:00:00+00:00,23.6153,36.9414,3.365350000000001
2008-04-05 00:00:00+00:00,23.5982,36.976,3.36157
2008-04-06 00:00:00+00:00,23.5982,36.976,3.36157
2008-04-07 00:00:00+00:00,23.5982,36.976,3.36157
2008-04-08 00:00:00+00:00,23.6028,36.9714,3.37029
2008-04-09 00:00:00+00:00,23.533,37.0433,3.36138
2008-04-10 00:00:00+00:00,23.5437,37.0295,3.36218
2008-04-11 00:00:00+00:00,23.4628,37.1299,3.35542
2008-04-12 00:00:00+00:00,23.4825,37.107,3.35536
2008-04-13 00:00:00+00:00,23.4825,37.107,3.35536
2008-04-14 00:00:00+00:00,23.4825,37.107,3.35536
2008-04-15 00:00:00+00:00,23.5139,37.0603,3.360090000000001
2008-04-16 00:00:00+00:00,23.4549,37.1291,3.35214
2008-04-17 00:00:00+00:00,23.4482,37.1396,3.351180000000001
2008-04-18 00:00:00+00:00,23.3703,37.2336,3.344830000000001
2008-04-19 00:00:00+00:00,23.3696,37.2348,3.34138
2008-04-20 00:00:00+00:00,23.3696,37.2348,3.34138
2008-04-21 00:00:00+00:00,23.3696,37.2348,3.34138
2008-04-22 00:00:00+00:00,23.4704,37.1137,3.35244
2008-04-23 00:00:00+00:00,23.4299,37.1598,3.3512
2008-04-24 00:00:00+00:00,23.3448,37.2606,3.34252
2008-04-25 00:00:00+00:00,23.4391,37.1463,3.35467
2008-04-26 00:00:00+00:00,23.6007,36.9422,3.36912
2008-04-27 00:00:00+00:00,23.6007,36.9422,3.36912
2008-04-28 00:00:00+00:00,23.6007,36.9422,3.36912
2008-04-29 00:00:00+00:00,23.6037,36.9469,3.370510000000001
2008-04-30 00:00:00+00:00,23.6471,36.8895,3.38347
2008-05-01 00:00:00+00:00,23.6588,36.8959,3.3791
2008-05-02 00:00:00+00:00,23.6588,36.8959,3.3791
2008-05-03 00:00:00+00:00,23.6588,36.8959,3.3791
2008-05-04 00:00:00+00:00,23.6588,36.8959,3.3791
2008-05-05 00:00:00+00:00,23.7939,36.6997,3.403990000000001
2008-05-06 00:00:00+00:00,23.7633,36.7666,3.397480000000001
2008-05-07 00:00:00+00:00,23.7456,36.7701,3.399510000000001
2008-05-08 00:00:00+00:00,23.7523,36.7757,3.400330000000001
2008-05-09 00:00:00+00:00,23.8833,36.6035,3.41107
2008-05-10 00:00:00+00:00,23.8833,36.6035,3.41107
2008-05-11 00:00:00+00:00,23.8833,36.6035,3.41107
2008-05-12 00:00:00+00:00,23.8833,36.6035,3.41107
2008-05-13 00:00:00+00:00,23.8328,36.6715,3.41297
2008-05-14 00:00:00+00:00,23.7199,36.8346,3.39292
2008-05-15 00:00:00+00:00,23.8521,36.873,3.408610000000001
2008-05-16 00:00:00+00:00,23.8482,37.0339,3.4062
2008-05-17 00:00:00+00:00,23.8391,36.9053,3.41021
2008-05-18 00:00:00+00:00,23.8391,36.9053,3.41021
2008-05-19 00:00:00+00:00,23.8391,36.9053,3.41021
2008-05-20 00:00:00+00:00,23.7238,36.9474,3.3998
2008-05-21 00:00:00+00:00,23.7462,36.9705,3.40057
2008-05-22 00:00:00+00:00,23.6874,37.0731,3.403260000000001
2008-05-23 00:00:00+00:00,23.5758,37.2238,3.39464
2008-05-24 00:00:00+00:00,23.6007,37.0932,3.398230000000001
2008-05-25 00:00:00+00:00,23.6007,37.0932,3.398230000000001
2008-05-26 00:00:00+00:00,23.6007,37.0932,3.398230000000001
2008-05-27 00:00:00+00:00,23.5483,37.1357,3.3945
2008-05-28 00:00:00+00:00,23.5513,37.1239,3.3938
2008-05-29 00:00:00+00:00,23.5847,37.0987,3.393630000000001
2008-05-30 00:00:00+00:00,23.6659,36.8904,3.41155
2008-05-31 00:00:00+00:00,23.7384,36.7827,3.41973
2008-06-01 00:00:00+00:00,23.7384,36.7827,3.41973
2008-06-02 00:00:00+00:00,23.7384,36.7827,3.41973
2008-06-03 00:00:00+00:00,23.7473,36.8701,3.42358
2008-06-04 00:00:00+00:00,23.6968,36.8699,3.42113
2008-06-05 00:00:00+00:00,23.8019,36.7382,3.4311
2008-06-06 00:00:00+00:00,23.8116,36.7699,3.42953
2008-06-07 00:00:00+00:00,23.6809,36.9233,3.42032
2008-06-08 00:00:00+00:00,23.5651,37.181,3.40374
2008-06-09 00:00:00+00:00,23.5651,37.181,3.40374
2008-06-10 00:00:00+00:00,23.521,37.142,3.39737
2008-06-11 00:00:00+00:00,23.6109,36.807,3.410110000000001
2008-06-12 00:00:00+00:00,23.6748,36.6841,3.41929
2008-06-13 00:00:00+00:00,23.6748,36.6841,3.41929
2008-06-14 00:00:00+00:00,23.6748,36.6841,3.41929
2008-06-15 00:00:00+00:00,23.6748,36.6841,3.41929
2008-06-16 00:00:00+00:00,23.6748,36.6841,3.41929
2008-06-17 00:00:00+00:00,23.7795,36.5681,3.44496
2008-06-18 00:00:00+00:00,23.6402,36.6943,3.430190000000001
2008-06-19 00:00:00+00:00,23.6586,36.6827,3.43725
2008-06-20 00:00:00+00:00,23.5979,36.7325,3.43217
2008-06-21 00:00:00+00:00,23.6288,36.7003,3.43427
2008-06-22 00:00:00+00:00,23.6288,36.7003,3.43427
2008-06-23 00:00:00+00:00,23.6288,36.7003,3.43427
2008-06-24 00:00:00+00:00,23.5908,36.7427,3.43334
2008-06-25 00:00:00+00:00,23.6223,36.7138,3.43692
2008-06-26 00:00:00+00:00,23.6113,36.7203,3.43857
2008-06-27 00:00:00+00:00,23.5245,36.8276,3.42788
2008-06-28 00:00:00+00:00,23.4573,36.9077,3.41819
2008-06-29 00:00:00+00:00,23.4573,36.9077,3.41819
2008-06-30 00:00:00+00:00,23.4573,36.9077,3.41819
2008-07-01 00:00:00+00:00,23.4068,36.971,3.41331
2008-07-02 00:00:00+00:00,23.4689,36.9823,3.42232
2008-07-03 00:00:00+00:00,23.4147,37.0561,3.41367
2008-07-04 00:00:00+00:00,23.3759,37.1069,3.41095
2008-07-05 00:00:00+00:00,23.5125,36.9381,3.426630000000001
2008-07-06 00:00:00+00:00,23.5125,36.9381,3.426630000000001
2008-07-07 00:00:00+00:00,23.5125,36.9381,3.426630000000001
2008-07-08 00:00:00+00:00,23.5589,36.8131,3.43529
2008-07-09 00:00:00+00:00,23.5024,36.8823,3.42865
2008-07-10 00:00:00+00:00,23.4147,36.7822,3.41198
2008-07-11 00:00:00+00:00,23.4363,36.8747,3.42376
2008-07-12 00:00:00+00:00,23.3727,36.8774,3.41926
2008-07-13 00:00:00+00:00,23.3727,36.8774,3.41926
2008-07-14 00:00:00+00:00,23.3727,36.8774,3.41926
2008-07-15 00:00:00+00:00,23.23,36.9009,3.39709
2008-07-16 00:00:00+00:00,23.1255,36.8759,3.38761
2008-07-17 00:00:00+00:00,23.1638,36.8559,3.40014
2008-07-18 00:00:00+00:00,23.225,36.8093,3.400540000000001
2008-07-19 00:00:00+00:00,23.1937,36.7991,3.40163
2008-07-20 00:00:00+00:00,23.1937,36.7991,3.40163
2008-07-21 00:00:00+00:00,23.1937,36.7991,3.40163
2008-07-22 00:00:00+00:00,23.212,36.8142,3.398290000000001
2008-07-23 00:00:00+00:00,23.196,36.9419,3.40092
2008-07-24 00:00:00+00:00,23.322,36.7695,3.41489
2008-07-25 00:00:00+00:00,23.3782,36.6664,3.42317
2008-07-26 00:00:00+00:00,23.3572,36.7128,3.4233
2008-07-27 00:00:00+00:00,23.3572,36.7128,3.4233
2008-07-28 00:00:00+00:00,23.3572,36.7128,3.4233
2008-07-29 00:00:00+00:00,23.361,36.6768,3.4202
2008-07-30 00:00:00+00:00,23.3278,36.7203,3.41539
2008-07-31 00:00:00+00:00,23.4456,36.5329,3.43068
2008-08-01 00:00:00+00:00,23.4186,36.5752,3.42818
2008-08-02 00:00:00+00:00,23.4697,36.5353,3.42909
2008-08-03 00:00:00+00:00,23.4697,36.5353,3.42909
2008-08-04 00:00:00+00:00,23.4697,36.5353,3.42909
2008-08-05 00:00:00+00:00,23.4039,36.4586,3.41329
2008-08-06 00:00:00+00:00,23.4354,36.3999,3.420430000000001
2008-08-07 00:00:00+00:00,23.5142,36.4564,3.432930000000001
2008-08-08 00:00:00+00:00,23.5816,36.4737,3.43785
2008-08-09 00:00:00+00:00,23.8782,36.2996,3.47825
2008-08-10 00:00:00+00:00,23.8782,36.2996,3.47825
2008-08-11 00:00:00+00:00,23.8782,36.2996,3.47825
2008-08-12 00:00:00+00:00,24.5697,36.7808,3.58008
2008-08-13 00:00:00+00:00,24.3424,36.185,3.5467
2008-08-14 00:00:00+00:00,24.1559,36.1034,3.5223
2008-08-15 00:00:00+00:00,24.2901,36.1922,3.54011
2008-08-16 00:00:00+00:00,24.5054,36.1406,3.5667
2008-08-17 00:00:00+00:00,24.5054,36.1406,3.5667
2008-08-18 00:00:00+00:00,24.5054,36.1406,3.5667
2008-08-19 00:00:00+00:00,24.4898,36.12,3.56288
2008-08-20 00:00:00+00:00,24.5703,35.9832,3.578130000000001
2008-08-21 00:00:00+00:00,24.4316,36.0439,3.564580000000001
2008-08-22 00:00:00+00:00,24.3013,35.9975,3.55085
2008-08-23 00:00:00+00:00,24.2699,36.1257,3.55353
2008-08-24 00:00:00+00:00,24.2699,36.1257,3.55353
2008-08-25 00:00:00+00:00,24.2699,36.1257,3.55353
2008-08-26 00:00:00+00:00,24.4389,36.0083,3.570900000000001
2008-08-27 00:00:00+00:00,24.5803,36.0888,3.586950000000001
2008-08-28 00:00:00+00:00,24.6019,36.1574,3.59509
2008-08-29 00:00:00+00:00,24.5474,36.2884,3.59511
2008-08-30 00:00:00+00:00,24.5769,36.2264,3.59212
2008-08-31 00:00:00+00:00,24.5769,36.2264,3.59212
2008-09-01 00:00:00+00:00,24.5769,36.2264,3.59212
2008-09-02 00:00:00+00:00,24.667,36.1248,3.61183
2008-09-03 00:00:00+00:00,24.7184,35.9455,3.61153
2008-09-04 00:00:00+00:00,24.8739,35.9279,3.63234
2008-09-05 00:00:00+00:00,25.2144,36.5937,3.688150000000001
2008-09-06 00:00:00+00:00,25.4552,36.3908,3.7225
2008-09-07 00:00:00+00:00,25.4552,36.3908,3.7225
2008-09-08 00:00:00+00:00,25.4552,36.3908,3.7225
2008-09-09 00:00:00+00:00,25.2626,36.267,3.69304
2008-09-10 00:00:00+00:00,25.5814,36.0877,3.739970000000001
2008-09-11 00:00:00+00:00,25.5761,36.1851,3.73843
2008-09-12 00:00:00+00:00,25.7842,35.9922,3.76714
2008-09-13 00:00:00+00:00,25.7013,36.0821,3.753710000000001
2008-09-14 00:00:00+00:00,25.7013,36.0821,3.753710000000001
2008-09-15 00:00:00+00:00,25.7013,36.0821,3.753710000000001
2008-09-16 00:00:00+00:00,25.3938,36.4299,3.7139
2008-09-17 00:00:00+00:00,25.5064,36.3415,3.731900000000001
2008-09-18 00:00:00+00:00,25.5245,36.2958,3.73242
2008-09-19 00:00:00+00:00,25.4307,36.4066,3.71663
2008-09-20 00:00:00+00:00,25.4863,36.2568,3.72961
2008-09-21 00:00:00+00:00,25.4863,36.2568,3.72961
2008-09-22 00:00:00+00:00,25.4863,36.2568,3.72961
2008-09-23 00:00:00+00:00,25.269,36.6274,3.70101
2008-09-24 00:00:00+00:00,24.9864,36.8974,3.66273
2008-09-25 00:00:00+00:00,25.0703,36.7957,3.675780000000001
2008-09-26 00:00:00+00:00,24.8982,36.7099,3.65071
2008-09-27 00:00:00+00:00,25.0221,36.5948,3.65366
2008-09-28 00:00:00+00:00,25.0221,36.5948,3.65366
2008-09-29 00:00:00+00:00,25.0221,36.5948,3.65366
2008-09-30 00:00:00+00:00,25.2464,36.37,3.68824
2008-10-01 00:00:00+00:00,25.3718,36.4999,3.706560000000001
2008-10-02 00:00:00+00:00,25.6023,36.153,3.74024
2008-10-03 00:00:00+00:00,25.8213,35.9458,3.77223
2008-10-04 00:00:00+00:00,25.8993,35.8757,3.78363
2008-10-05 00:00:00+00:00,25.8993,35.8757,3.78363
2008-10-06 00:00:00+00:00,25.8993,35.8757,3.78363
2008-10-07 00:00:00+00:00,26.1784,35.5476,3.81999
2008-10-08 00:00:00+00:00,26.1791,35.5512,3.83369
2008-10-09 00:00:00+00:00,26.1629,35.5632,3.83772
2008-10-10 00:00:00+00:00,26.0695,35.6839,3.8201
2008-10-11 00:00:00+00:00,26.208,35.5171,3.83455
2008-10-12 00:00:00+00:00,26.208,35.5171,3.83455
2008-10-13 00:00:00+00:00,26.208,35.5171,3.83455
2008-10-14 00:00:00+00:00,26.1111,35.6051,3.82468
2008-10-15 00:00:00+00:00,26.0871,35.6063,3.81614
2008-10-16 00:00:00+00:00,26.1347,35.5798,3.82405
2008-10-17 00:00:00+00:00,26.3691,35.3188,3.85744
2008-10-18 00:00:00+00:00,26.2505,35.3988,3.84246
2008-10-19 00:00:00+00:00,26.2505,35.3988,3.84246
2008-10-20 00:00:00+00:00,26.2505,35.3988,3.84246
2008-10-21 00:00:00+00:00,26.0561,35.1731,3.81489
2008-10-22 00:00:00+00:00,26.4417,35.0881,3.86931
2008-10-23 00:00:00+00:00,26.9215,34.6345,3.93664
2008-10-24 00:00:00+00:00,26.9793,34.5767,3.947460000000001
2008-10-25 00:00:00+00:00,27.0596,34.4144,3.952150000000001
2008-10-26 00:00:00+00:00,27.0596,34.4144,3.952150000000001
2008-10-27 00:00:00+00:00,27.0596,34.4144,3.952150000000001
2008-10-28 00:00:00+00:00,27.3507,34.0844,3.99228
2008-10-29 00:00:00+00:00,27.3018,34.1627,3.99056
2008-10-30 00:00:00+00:00,27.0979,34.4306,3.95873
2008-10-31 00:00:00+00:00,26.543,35.0447,3.88101
2008-11-01 00:00:00+00:00,27.0981,34.4092,3.96136
2008-11-02 00:00:00+00:00,27.0793,34.4828,3.95925
2008-11-03 00:00:00+00:00,27.0793,34.4828,3.95925
2008-11-04 00:00:00+00:00,27.0793,34.4828,3.95925
2008-11-05 00:00:00+00:00,27.0793,34.4828,3.95925
2008-11-06 00:00:00+00:00,26.9146,34.5449,3.93966
2008-11-07 00:00:00+00:00,26.9114,34.6484,3.94416
2008-11-08 00:00:00+00:00,27.0041,34.5112,3.95676
2008-11-09 00:00:00+00:00,27.0041,34.5112,3.95676
2008-11-10 00:00:00+00:00,27.0041,34.5112,3.95676
2008-11-11 00:00:00+00:00,26.9639,34.5677,3.94989
2008-11-12 00:00:00+00:00,27.3399,34.8064,4.00579
2008-11-13 00:00:00+00:00,27.4704,34.6319,4.0229
2008-11-14 00:00:00+00:00,27.6704,34.3777,4.050710000000001
2008-11-15 00:00:00+00:00,27.3386,34.7938,4.00542
2008-11-16 00:00:00+00:00,27.3386,34.7938,4.00542
2008-11-17 00:00:00+00:00,27.3386,34.7938,4.00542
2008-11-18 00:00:00+00:00,27.4374,34.5766,4.018900000000001
2008-11-19 00:00:00+00:00,27.4301,34.625,4.01783
2008-11-20 00:00:00+00:00,27.4413,34.6693,4.018410000000001
2008-11-21 00:00:00+00:00,27.5715,34.4975,4.0347
2008-11-22 00:00:00+00:00,27.5665,34.5215,4.034850000000001
2008-11-23 00:00:00+00:00,27.5665,34.5215,4.034850000000001
2008-11-24 00:00:00+00:00,27.5665,34.5215,4.034850000000001
2008-11-25 00:00:00+00:00,27.6613,34.9141,4.05086
